"","Alphaproteobacteria","Betaproteobacteria","Clostridia","Bacteroidia","Gammaproteobacteria","Actinobacteria","JG30_KF_CM66","Solibacteres","Thermoleophilia","Flavobacteriia","Sphingobacteriia","Bacilli","Blastocatellia","Negativicutes","Erysipelotrichia","WCHB1_32","Spartobacteria","Fusobacteriia","Deinococci","Coriobacteriia","Fibrobacteria","Opitutae","Mollicutes","Chloroflexia","Spirochaetes","Acidimicrobiia","Cytophagia","Cyanobacteria","Melainabacteria","Deltaproteobacteria","Subgroup_6","Epsilonproteobacteria","Synergistia","MB_A2_108","Nitrospira","Caldilineae","Planctomycetacia","Verrucomicrobia_Incertae_Sedis","Anaerolineae","WCHA1_57","Chlorobia","OPB35_soil_group","Tectomicrobia(phylum)","Lentisphaeria","Methanobacteria","Thermomicrobia","Proteobacteria_Incertae_Sedis","Thermoplasmata","Candidatus_Falkowbacteria","Chloroplast","Gitt_GS_136","Bacteroidetes_vadinHA17","Cyanobacteria(phylum)","Holophagae","ML635J_21","Acidobacteria","Oligosphaeria","KD4_96","Verrucomicrobiae","uncultured","TK10","Candidatus_Nomurabacteria","Gemmatimonadetes","Latescibacteria(phylum)","UA11","Subgroup_2","Elusimicrobia"
"X206741",0.0001301631377993752,0.017181534189517574,0.5277681360638671,0.4286706004859427,0.000911141964595626,0.00134501909059354,0.0,0.0,0.0,0.0,0.0,0.0009545296771954182,0.0,0.011150642138146458,0.0007375911141964597,0.0,0.0,0.000130163137799375,8.67754251995835e-05,8.67754251995835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0108469281499479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206742",4.11878578195148e-05,0.011120721611269,0.3556983401293296,0.5307055480044486,0.001812265744058651,0.001565138597141565,0.0,0.0,0.0,0.0,0.0,0.017175336710737645,0.0,0.03867539849252437,0.0011532600189464147,0.0,0.0,0.0,0.0,0.0002883150047366036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185345360187817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00185345360187817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380575806252317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206751",3.9332913782253e-05,3.9332913782253e-05,0.4647183763373194,0.4758495909376972,0.013097860289490287,3.9332913782253e-05,0.0,0.0,0.0,0.0,0.0,0.00039332913782252996,0.0,0.02179043423536816,0.006529263687854,0.0,0.0,0.0,0.0,0.000157331655129012,0.0,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.01699181875393329,0.0,3.9332913782253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000157331655129012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000117998741346759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206755",0.000161629222563439,0.05410538225311139,0.4793922741231616,0.40835623080652994,0.0048892839825440395,0.0002020365282042989,0.0,0.0,0.0,0.0,0.0,0.00234362372716987,0.0,0.021577501212219206,0.005091320510748346,0.0,0.0,0.000161629222563439,0.0,0.0003232584451268789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0141021496686601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00929368029739777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206762",0.0,0.002394636015325669,0.46342193486590083,0.3561422413793101,0.12314415708812261,0.0061661877394636085,0.0,0.0,0.0,0.0028735632183908,5.98659003831418e-05,0.002035440613026821,0.0,0.02490421455938701,0.015325670498084296,0.0,0.0,0.000658524904214559,0.0,0.0028735632183908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206767",0.00111847199518197,0.0092058848834208,0.29871805902090687,0.5181966789985369,0.10978232814247613,0.0013765809171470357,0.0,0.0,0.0,0.0,0.0,0.004387851673406178,0.0,0.01892798761077174,0.004387851673406178,0.0,0.0,0.0295964897186613,0.0,8.60363073216898e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042157790587628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206769",0.00553505535055351,0.0,0.01845018450184502,0.014760147601476,0.7527675276752765,0.0479704797047971,0.0,0.0,0.0,0.0,0.0,0.1309963099630996,0.0,0.020295202952029502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00922509225092251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206770",0.0011521179768808321,0.017589001113714014,0.535811667114713,0.40493106494104986,0.006221437075156497,0.0033411421329544127,0.0,0.0,0.0,0.000153615730250778,0.0001920196628134718,0.0012673297745689175,3.84039325626944e-05,0.012097238757248741,0.00871769269173163,7.68078651253888e-05,0.0,7.68078651253888e-05,0.0,0.0009985022466300552,0.0,0.0,0.0,0.0,0.0,0.0,0.000422443258189639,0.0,0.0,0.006912707861285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X224330",0.0,0.0556193208990913,0.392443806791009,0.4997130559540895,0.0028694404591104753,0.008464849354375893,0.0,0.0,0.0,0.00497369679579149,0.0,0.002965088474414155,0.0,0.023194643711143017,0.005691056910569109,0.0,0.0,0.0,0.0,0.0024868483978957422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000143472022955524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000573888091822095,0.0,0.0,0.0,0.0,0.0,0.0,0.000191296030607365,0.000286944045911047,0.0,0.0,0.00038259206121473,0.0,0.0,0.0,0.0
"X224328",0.0,0.03371173030615759,0.3416657111187556,0.4832396896380384,0.1170355081603792,0.00871459694989107,0.0,0.0,0.0,0.0,0.0,0.0005351068302564685,0.0,0.0025990903183885604,0.008867484615678633,0.0,0.0,0.000152887665787563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00347819439666705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
