"","Acetobacteraceae","Comamonadaceae","Christensenellaceae","Prevotellaceae","Family_XIII","Rhodobacteraceae","Ruminococcaceae","Corynebacteriaceae","Moraxellaceae","Peptococcaceae","JG30_KF_CM66(class)","uncultured","Pseudomonadaceae","Flavobacteriaceae","Sphingobacteriaceae","Sphingomonadaceae","Intrasporangiaceae","Lactobacillaceae","Rhodospirillaceae","Lachnospiraceae","Alcaligenaceae","Veillonellaceae","Erysipelotrichaceae","Burkholderiaceae","Family_XI","Leptotrichiaceae","Thermaceae","Coriobacteriaceae","Fibrobacteraceae","Bacteroidaceae","Clostridiales_vadinBB60_group","Porphyromonadaceae","Streptococcaceae","Peptostreptococcaceae","Leuconostocaceae","Fusobacteriaceae","Bifidobacteriaceae","Aerococcaceae","Oscillochloridaceae","Actinomycetaceae","Hyphomicrobiaceae","Spirochaetaceae","Iamiaceae","Oxalobacteraceae","Cellulomonadaceae","Eubacteriaceae","Pseudonocardiaceae","Micrococcaceae","Gastranaerophilales(order)","Rikenellaceae","Desulfovibrionaceae","Neisseriaceae","Blastocatellaceae_Subgroup_4_","Listeriaceae","Synergistaceae","Methylobacteriaceae","0319_6A21","Caldilineaceae","Acidaminococcaceae","Mycobacteriaceae","Alicyclobacillaceae","Bacteroidales_S24_7_group","Planctomycetaceae","Desulfurellaceae","WCHA1_57(class)","Chthoniobacterales_Incertae_Sedis","Thermoanaerobacteraceae","OPB35_soil_group(class)","Chitinophagaceae","Tectomicrobia(phylum)","vadinBE97","Paenibacillaceae","Rhizobiales_Incertae_Sedis","Nocardioidaceae","Chloroflexaceae","Bacteriovoracaceae","Streptosporangiales_Incertae_Sedis","Microbacteriaceae","Planococcaceae","Rhizobiaceae","Victivallaceae","Xanthomonadaceae","Cryomorphaceae","Caulobacteraceae","Subgroup_6(class)","Geobacteraceae","env_OPS_17","Unknown_Family","Defluviitaleaceae","Shewanellaceae","Lentimicrobiaceae","Candidatus_Falkowbacteria(class)","Xanthobacteraceae","Cytophagaceae","Xanthomonadales_Incertae_Sedis","Geodermatophilaceae","Gitt_GS_136(class)","Chthoniobacteraceae","Family_X","Staphylococcaceae","Erythrobacteraceae","Campylobacteraceae","Acidimicrobiaceae","Rhodospirillales_Incertae_Sedis","Pasteurellaceae","Cyanobacteria(phylum)","NB1_j(order)","X35(order)","Enterobacteriaceae","Haliangiaceae","ABS_19","mle1_27","Opitutaceae","Brevibacteriaceae","PHOS_HE51","Methylophilaceae","Heliobacteriaceae","Oligosphaeraceae","Methanobacteriaceae","Bacillaceae","Chloroplast(class)","Solibacteraceae_Subgroup_3_","Nocardiaceae","KD4_96(class)","Verrucomicrobiaceae","Carnobacteriaceae","Clostridiaceae_1","FamilyII","Solirubrobacteraceae","Aeromonadaceae","Mollicutes_RF9(order)","Propionibacteriaceae","Phyllobacteriaceae","Bradyrhizobiaceae","NS9_marine_group","Cellvibrionaceae","UA11(class)","Lineage_IIb(order)","Polyangiaceae","Oligoflexaceae","Dermabacteraceae","Family_III","Lineage_IIc(order)"
"X206604",0.0,0.000204855065041,0.00133155792277,0.0648366280856,0.000307282597562,0.0,0.247260063505,0.00850148519922,0.000307282597562,0.0,0.0,0.0,0.00174126805285,0.00102427532521,0.0,0.0,0.0,0.0,0.0,0.161118508655,0.191334630749,0.000819420260166,0.0112670285773,0.0,0.00276554337806,0.0,0.0,0.000512137662604,0.0,0.184984123732,0.0,0.0089111953293,0.0029703984431,0.000614565195124,0.0,0.0,0.000921847792687,0.0,0.0,0.0,0.0,0.0,0.0,0.000716992727645,0.0,0.0,0.0,0.0,0.0,0.00368739117075,0.0127010140326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00829663013418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000614565195124,0.0,0.000102427532521,0.0,0.0,0.00215097818294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000512137662604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000102427532521,0.0,0.0,0.0,0.0,0.000102427532521,0.0,0.0,0.0,0.0,0.0,0.00512137662604,0.0,0.0,0.0,0.0,0.00174126805285,0.0,0.0,0.0,0.0665778961385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000204855065041,0.0,0.0,0.00122913039025,0.0,0.0,0.0,0.00368739117075,0.0,0.0,0.0,0.0,0.0,0.0,0.000716992727645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206605",0.0,0.0,0.00226048799947,0.0400239345788,0.000598364470447,0.0,0.278505418523,0.000199454823482,6.64849411608e-05,0.0,0.0,0.0,0.00239345788179,6.64849411608e-05,0.0,0.0,0.0,0.0,0.0,0.11056445715,0.228176318064,0.00571770493983,0.00731334352769,0.000265939764643,0.0,0.00079781929393,0.0,0.00079781929393,0.0,0.231035170534,0.0,0.0103716508211,0.000731334352769,0.000332424705804,0.0,0.00425503623429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000997274117412,0.0177514792899,0.000265939764643,0.0,0.0,0.0,0.0,0.0,0.0,0.00571770493983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000598364470447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64849411608e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106375905857,0.0,0.0,0.011568379762,0.0,0.0,0.0,0.0370985971677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000199454823482,0.0,0.000199454823482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206608",0.0,0.000493862000847,0.00119937914491,0.0258219274728,0.0,0.0,0.201072386059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189290249753,0.0241992380415,0.00112882743051,0.00747848172711,0.0,0.0,0.0,0.0,0.000282206857627,0.0,0.428742768449,0.0,0.0578524058135,0.000987724001693,0.00042331028644,0.0,0.0,0.0,0.0,0.0,0.00021165514322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132637223085,0.0305488923381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00225765486101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.05517144067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00507972343728,0.0,0.0,0.0,0.00656130943982,0.0,0.0,0.0,0.00063496542966,7.05517144067e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00232820657542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X206609",0.0,0.000196986112479,0.000590958337437,0.0354575002462,0.000492465281198,0.0,0.175908598444,0.000196986112479,0.0,0.0,0.0,0.0,0.00256081946223,0.0,0.0,0.0,0.0,0.0,0.0,0.17206736925,0.0217669654289,0.000886437506156,0.014379986211,0.0,0.000393972224958,0.0,0.0,0.0,0.0,0.414557273712,0.0,0.051807347582,0.000393972224958,0.00206835418103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000295479168719,0.0,0.0,0.0,0.0249187432286,0.0585048754063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00177287501231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000295479168719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000295479168719,0.0,0.0,0.00620506254309,0.0,0.0,0.0,0.00984930562395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00393972224958,0.000196986112479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215085",0.0,0.0,0.0,0.0498137802607,0.0,0.00558659217877,0.0872905027933,0.00791433891993,0.0,0.0,0.0,0.00139664804469,0.0,0.0,0.0,0.00162942271881,0.0,0.0,0.0,0.160148975791,0.0195530726257,0.0,0.0130353817505,0.0,0.0107076350093,0.0,0.0,0.0,0.0,0.452746741155,0.0,0.0663407821229,0.0214152700186,0.00675046554935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00186219739292,0.0,0.0,0.00349162011173,0.0,0.0174581005587,0.0232774674115,0.0,0.0,0.00465549348231,0.0,0.0,0.0,0.0,0.0155959031657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00162942271881,0.0,0.0,0.0,0.000698324022346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030260707635,0.0,0.0,0.0,0.0,0.0,0.00768156424581,0.0,0.0,0.0,0.00209497206704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111731843575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000465549348231,0.0,0.0,0.0,0.0,0.00116387337058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00139664804469,0.0,0.0
"X215084",0.0,0.000812347684809,0.0,0.0284321689683,0.0,0.0,0.0908204711617,0.0,0.0,0.0,0.0,0.0,0.0100731112916,0.0,0.0,0.0,0.0,0.0,0.0,0.226969943136,0.0422420796101,0.0134849715678,0.00926076360682,0.0,0.00113728675873,0.0,0.0,0.000162469536962,0.0,0.408123476848,0.0,0.0560519902518,0.00227457351747,0.00113728675873,0.0,0.0183590576767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0359057676686,0.0295694557271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00926076360682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000324939073924,0.0,0.0,0.0,0.0,0.00227457351747,0.0,0.0,0.0,0.0125101543461,0.0,0.0,0.0,0.0,0.000324939073924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000487408610885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X214995",0.0,0.0,0.0,0.000338657786307,0.0,0.0,0.0694812891573,0.0,0.000169328893153,0.000620872608229,0.0,0.0,0.000282214821922,0.000112885928769,0.00050798667946,0.000112885928769,0.0,0.0,5.64429643845e-05,0.316193486482,0.034204436417,0.0252300050799,0.0173844330304,5.64429643845e-05,0.000903087430152,0.0,0.0,0.0,0.0,0.492069763504,0.0,0.0,0.0204887960716,0.00118530225207,0.000112885928769,0.0040074504713,0.000169328893153,0.000112885928769,0.0,0.000225771857538,0.000169328893153,0.0,0.0,0.000395100750691,5.64429643845e-05,0.0,0.0,0.0104419484111,0.0,0.0,0.0,5.64429643845e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000112885928769,0.0,0.0,0.0,0.000338657786307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225771857538,0.0,0.0,0.0,0.0,0.0,5.64429643845e-05,0.0,0.000395100750691,0.0,0.0,0.000733758536998,0.0,0.0,0.0,0.000282214821922,0.0,0.000112885928769,0.0,0.0,0.0,0.0,0.0,0.000112885928769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00237060450415,0.000112885928769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X214994",0.0,0.0,0.0,6.24492599763e-05,0.0,0.0,0.0652594766752,0.0013114344595,0.0,0.000374695559858,0.0,0.0,0.00349715855867,0.00274776743896,0.0,0.0,0.0,0.0,0.0,0.319427964779,0.0318491225879,0.0249172547305,0.00849309935677,0.0,0.00199837631924,0.0,0.0,0.0,0.0,0.520014987822,0.0,6.24492599763e-05,0.00980453381627,0.00099918815962,0.0,0.00324736151877,0.000686941859739,0.0,0.0,0.000249797039905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000686941859739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00099918815962,0.0,0.000187347779929,0.0,0.0,0.000874289639668,0.0,0.0,0.0,0.00124898519953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000374695559858,0.0,0.0,0.0,6.24492599763e-05,0.000562043339786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215075",0.0,5.07279460255e-05,0.00111601481256,5.07279460255e-05,0.000101455892051,0.0,0.388576066555,5.07279460255e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0825343681834,0.00618880941511,0.00431187541216,0.00121747070461,0.000101455892051,0.000862375082433,0.0,0.0,0.000355095622178,0.0,0.440420027393,0.0,0.0151169279156,0.00679754476741,0.0,0.0,0.000355095622178,0.00111601481256,0.0,0.0,0.000304367676153,0.0,0.0,0.0,0.000101455892051,0.0,0.0,0.0,0.00055800740628,0.0,0.00111601481256,0.000913103028458,0.000101455892051,0.0,0.0,0.0,5.07279460255e-05,0.0,0.0,0.000355095622178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000811647136407,0.0,0.000152183838076,0.0,0.0,0.0448435042865,0.0,0.0,0.0,0.000862375082433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000507279460255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X215076",0.0,0.0,0.00115769869633,0.0,0.0,0.0,0.310867267328,0.0,0.0,0.0,0.0,0.0,0.00140937232597,0.0,0.0,0.0,0.0,0.0,0.0,0.180097649368,0.000805355614839,0.00206372376302,0.000805355614839,0.0,0.000654351437056,0.0,0.0,0.000604016711129,0.0,0.411587053908,0.0,0.0137413801782,0.0149494136004,0.0,0.0,0.000604016711129,0.000956359792621,0.0,0.0,0.000100669451855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00100669451855,0.0,0.0,0.00020133890371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000251673629637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000100669451855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000151004177782,0.0,5.03347259274e-05,0.0,0.0,0.0569789097498,0.0,0.0,0.0,0.000503347259274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000352343081492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219633",0.0,6.16142945163e-05,0.00573012939002,0.0,0.0026494146642,0.000431300061614,0.382255083179,0.000123228589033,0.000123228589033,0.0,0.0,0.0,0.000616142945163,0.0,0.0,0.0,0.0,0.0,0.0,0.426432532348,0.00696241528035,0.000739371534196,0.0150955021565,0.000369685767098,0.00067775723968,0.0,0.0,0.000308071472582,0.0,0.0895871842267,0.0,0.00548367221195,0.00862600123229,0.0,0.0,0.000184842883549,0.000308071472582,0.000431300061614,0.0,6.16142945163e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045348120764,0.00369685767098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00154035736291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.16142945163e-05,0.0,0.0,0.0,0.0,0.000492914356131,0.0,0.0,0.0,0.00129390018484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000308071472582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219634",0.0,0.00046699875467,0.0148661270237,0.000778331257783,0.00809464508095,0.0,0.211628268991,0.0,0.0,0.0,0.0,0.0,0.00272415940224,0.0,0.0,0.0,0.0,0.0,7.78331257783e-05,0.623832503113,0.00723848069738,0.00225716064757,0.00871731008717,0.0,0.00140099626401,0.0,0.0,0.000155666251557,0.0,0.0608655043587,0.0,0.00264632627646,0.0201587795766,0.000155666251557,0.0,0.00093399750934,0.00046699875467,0.0,0.0,0.00116749688667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00132316313823,0.0,0.0189134495641,0.00373599003736,0.000622665006227,0.0,0.0,0.0,0.0,0.0,0.0,0.000700498132005,0.0,0.0,7.78331257783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78331257783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000311332503113,0.0,0.0,0.0,0.0,0.00350249066002,0.0,0.0,0.0,0.0010896637609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00093399750934,7.78331257783e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219637",0.025,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.2125,0.1,0.0,0.0,0.0,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0875,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0125,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0375,0.0,0.0,0.0
"X219638",0.0,0.0,0.0,0.000547012702851,0.00164103810855,0.0,0.224639883304,0.00388986810916,0.000121558378411,0.0,0.0,0.0,0.000182337567617,0.00334285540631,0.0,0.0,0.0,0.0,0.0,0.578374764481,0.0122773962195,0.000850908648879,0.0511760773111,0.0,0.000182337567617,0.0,0.0,0.00680726919103,0.0,0.0878259284021,0.0,0.000547012702851,0.000729350270467,0.0,0.0,0.0064425940558,0.00182337567617,0.00182337567617,0.0,0.000121558378411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000425454324439,0.0102716829757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00401142648757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000182337567617,0.0,0.0,0.0,0.0,0.000668571081262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000547012702851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000547012702851,0.0,0.0,0.0,0.0
"X219659",0.0,0.0,0.0,0.0,0.01443001443,0.0,0.167869167869,0.0,0.012506012506,0.0,0.0,0.0,0.0,0.0,0.0,0.00481000481,0.020683020683,0.0,0.0,0.150553150553,0.004329004329,0.0,0.016835016835,0.0,0.000481000481,0.0,0.0,0.010582010582,0.0,0.243386243386,0.0,0.017316017316,0.003848003848,0.00481000481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00625300625301,0.0,0.0,0.000481000481,0.00529100529101,0.0,0.0,0.02886002886,0.029341029341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018759018759,0.011063011063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028379028379,0.0,0.0,0.0,0.003367003367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00962000962001,0.0,0.0,0.003848003848,0.0,0.0,0.0,0.0,0.0,0.012025012025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00577200577201,0.0,0.0,0.0,0.0,0.0,0.164502164502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219653",0.0,0.0,0.000414078674948,0.0027950310559,0.00527950310559,0.0,0.273136645963,0.00036231884058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161956521739,0.0245859213251,0.0139233954451,0.0266563146998,0.0,0.0151138716356,0.0,0.0,0.000724637681159,0.0,0.262008281573,0.0,0.00600414078675,0.0026397515528,0.0074016563147,0.0,0.0212732919255,0.000569358178054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000258799171843,0.0,0.0,0.0,0.0240683229814,0.0133022774327,0.0113871635611,0.0,0.0,0.0,0.0,0.0,0.0,0.0155797101449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000569358178054,0.0,0.0,0.0238612836439,0.0,0.0,0.0,0.0204451345756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00900621118012,0.0,0.0,0.0,0.0,0.0,0.0551759834369,0.000310559006211,0.00119047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219654",0.0,0.00018227109788,0.000729084391518,0.00376693602284,0.0038884500881,0.0,0.385078072787,0.0131235190473,0.000486056261012,0.0,0.0,0.0,0.0,0.00285558053345,0.0,0.000364542195759,0.0,0.0,0.0,0.175405553193,0.0122729205906,0.0299532170849,0.010085667416,0.0,0.00546813293639,0.0,0.0,0.000911355489398,0.0,0.127832796646,0.0,0.00723008688256,0.00121514065253,0.00644024545841,0.0,0.00528586183851,0.000729084391518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000425299228386,0.0,0.000425299228386,0.0,0.0352390789234,0.0178018105596,0.00249103833769,0.0,0.0,0.0,0.0,0.0,0.0,0.0224193450392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00255179537031,0.0,0.0,0.0,0.0131235190473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133057901452,0.0,0.0,0.0,0.0,0.0,0.0974542803329,0.0,0.00145816878304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219693",0.0,0.00012025012025,0.0,0.0,0.00276575276575,0.0,0.483766233766,0.0,0.0,0.0,0.0,0.0,0.00132275132275,0.000962000962001,0.0,0.0,0.0,0.0,0.0,0.337421837422,0.0,0.00276575276575,0.0220057720058,0.0,0.0,0.0,0.00012025012025,0.00276575276575,0.0,0.0446127946128,0.0,0.00228475228475,0.047619047619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000841750841751,0.00036075036075,0.0,0.0,0.00036075036075,0.0,0.000481000481,0.0253727753728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0180375180375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012025012025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012025012025,0.0,0.0,0.0,0.0,0.002886002886,0.0,0.0,0.0,0.00180375180375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
