"","Alphaproteobacteria","Betaproteobacteria","Clostridia","Bacteroidia","Gammaproteobacteria","Actinobacteria","JG30_KF_CM66","Solibacteres","Thermoleophilia","Flavobacteriia","Sphingobacteriia","Bacilli","Blastocatellia","Negativicutes","Erysipelotrichia","WCHB1_32","Spartobacteria","Fusobacteriia","Deinococci","Coriobacteriia","Fibrobacteria","Opitutae","Mollicutes","Chloroflexia","Spirochaetes","Acidimicrobiia","Cytophagia","Cyanobacteria","Melainabacteria","Deltaproteobacteria","Subgroup_6","Epsilonproteobacteria","Synergistia","MB_A2_108","Nitrospira","Caldilineae","Planctomycetacia","Verrucomicrobia_Incertae_Sedis","Anaerolineae","WCHA1_57","Chlorobia","OPB35_soil_group","Tectomicrobia(phylum)","Lentisphaeria","Methanobacteria","Thermomicrobia","Proteobacteria_Incertae_Sedis","Thermoplasmata","Candidatus_Falkowbacteria","Chloroplast","Gitt_GS_136","Bacteroidetes_vadinHA17","Cyanobacteria(phylum)","Holophagae","ML635J_21","Acidobacteria","Oligosphaeria","KD4_96","Verrucomicrobiae","uncultured","TK10","Candidatus_Nomurabacteria","Gemmatimonadetes","Latescibacteria(phylum)","UA11","Subgroup_2","Elusimicrobia"
"X219653",0.0,0.0359730848861284,0.4560559006211173,0.2948757763975156,0.0443064182194617,0.00093167701863354,0.0,0.0,0.0,0.0,0.0,0.011645962732919249,0.0,0.02950310559006213,0.026656314699793,0.0,0.0,0.0212732919254658,0.0,0.00072463768115942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133022774327122,0.0,0.00056935817805383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00900621118012422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055175983436853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219654",0.000364542195759159,0.014946230026125572,0.5780424084087737,0.17406889847499868,0.01616137067865602,0.014277902667233708,0.0,0.0,0.0,0.00285558053344675,0.0,0.002065739109301901,0.0,0.05237256212406584,0.010085667416003408,0.0,0.0,0.00528586183850781,0.0,0.000911355489397898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0178018105595723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0133057901452093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0974542803329485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219693",0.0,0.000962000962000962,0.8239538239538243,0.04737854737854735,0.006012506012506011,0.000721500721500722,0.0,0.0,0.0,0.000962000962000962,0.00012025012025012,0.0488215488215488,0.0,0.02080327080327082,0.022005772005772,0.0,0.0,0.0,0.00012025012025012,0.0027657527657527618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253727753727754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219656",0.001735579377233282,0.02746299132210314,0.6385911179173049,0.30056151097498757,0.010821847881572234,0.0020418580908626843,0.0,0.0,0.0,0.0,0.0,0.000102092904543134,0.0,0.004287901990811638,0.0077590607452782,0.0,0.0,0.00102092904543134,0.0,0.000204185809086269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00245022970903522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00296069423175089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219655",4.83208504469679e-05,0.016139164049287266,0.8244020294757186,0.13679632761536561,0.0028992510268180754,0.0005798502053636148,0.0,0.0,0.0,0.0,0.0,0.0011113795602802612,0.0,0.002319400821454457,0.012418458564870746,0.0,0.0,0.00115970041072723,0.0,9.66417008939358e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000773133607151486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00125634211162116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219657",5.55524693072607e-05,0.0,0.6901283262040996,0.01699905560802181,0.1142158768957284,0.001055496916837953,0.0,0.0,0.0,0.0,0.0,0.000944391978223432,0.0,0.0344980834398089,0.14210321648797247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219658",0.0,0.0,0.5212649945474374,0.0,0.2955288985823335,0.0109051254089422,0.0,0.0,0.0,0.0,0.0,0.0218102508178844,0.0,0.0599781897491821,0.08833151581243191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00218102508178844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219668",0.0,0.016,0.3664,0.0144,0.4736,0.0,0.0,0.0,0.0,0.0,0.0,0.0704,0.0,0.0304,0.024,0.0,0.0,0.0032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219670",0.00130629509828316,0.003545658123911416,0.7657377457078877,0.14120427967156007,0.0016795222692212,0.00416770340880816,0.0,0.0,0.0,0.0,0.00018661358546902208,0.001057476984324459,0.0,0.06836277681015177,0.004416521522766854,0.0,0.0,0.0,0.0,0.000995272455834784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000684249813386414,0.00665588454839512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219669",0.00254569735414406,0.0005842584091478174,0.8334028879058513,0.0887655454469577,0.0006259911526583757,0.0017527752274434532,0.0,0.0,0.0,0.0,4.17327435105584e-05,0.00429847258158751,0.0,0.055504548869042686,0.0018362407144645694,0.0,0.0,0.0,0.0,0.0006677238961689339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000333861948084467,0.00964026375093899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219675",0.0,0.024248244403097096,0.19614668987455733,0.2035892203349138,0.005221775403637236,0.0012604285457055399,0.0,0.0,0.0,0.000660224476321949,6.0020406938359e-05,0.0099633875517676,0.000240081627753436,0.13012424224236216,0.007082408018726368,0.0,0.0,0.415941420082828,0.0,0.00060020406938359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00474161214813036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000120040813876718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219676",0.0,0.028587789622059774,0.2906792353096648,0.1737291868557835,0.00493348603647256,0.004272751299444985,0.0,0.0,0.0,0.0,4.4048982468505e-05,0.028675887586996726,0.0,0.09686371244824243,0.027002026253193527,0.0,0.0,0.34001409567439006,0.0,0.0017619592987401951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00343582063254339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219691",0.0,0.0004821019645655052,0.8040858141496929,0.11805471857297778,0.044835482704592,0.00241050982282753,0.0,0.0,0.0,0.00066289020127757,0.0,0.0064481137760636405,0.0,0.00759310594190671,0.010244666747016995,0.0,0.0,0.00313366276967579,0.0,0.0009642039291310112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.02627455706882e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010244666747017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"X219692",0.0,0.0,0.0,0.141666666666667,0.0833333333333333,0.3000000000000003,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
